date,ticker,regime,target,text,event_type
2024-11-20,TSLA,-1,1,ret_1:-0.0115 corr_60d:0.4651 beta_60d:2.8088 SMA_20:293.8210 SMA_50:259.4198 RSI_14:68.0484 MACD_12_26_9:26.5036 MACDh_12_26_9:4.6310 MACDs_12_26_9:21.8725 BBL_20_2:218.8648 BBM_20_2:293.8210 BBU_20_2:368.7772 BBB_20_2:51.0217 BBP_20_2:0.8216 EMA_10:322.6268 EMA_50:268.2293 EMA_GAP:0.2028 ADX_14:36.7551 ADXR_14_2:35.9406 DMP_14:39.6040 DMN_14:14.2966 STOCHk_14_3_3:86.3198 STOCHd_14_3_3:79.1351 STOCHh_14_3_3:7.1847 ret_5:0.0357 mom_10:0.1854 vol_10:0.0517 rng_1:0.0360 zret_20:-0.5470 dist_20h:-0.0228 dist_20l:0.4085 skew_20:1.4038 kurt_20:2.3817 vol_ratio_20:-0.4392,market_state
2024-11-21,TSLA,-1,1,ret_1:-0.0070 corr_60d:0.4565 beta_60d:2.7632 SMA_20:297.7790 SMA_50:261.6164 RSI_14:66.9463 MACD_12_26_9:26.3078 MACDh_12_26_9:3.5482 MACDs_12_26_9:22.7596 BBL_20_2:221.9283 BBM_20_2:297.7790 BBU_20_2:373.6297 BBB_20_2:50.9443 BBP_20_2:0.7759 EMA_10:325.7201 EMA_50:271.0297 EMA_GAP:0.2018 ADX_14:37.5265 ADXR_14_2:36.7486 DMP_14:38.0688 DMN_14:13.5310 STOCHk_14_3_3:86.5704 STOCHd_14_3_3:84.4262 STOCHh_14_3_3:2.1441 ret_5:0.0915 mom_10:0.1439 vol_10:0.0521 rng_1:0.0374 zret_20:-0.4213 dist_20h:-0.0296 dist_20l:0.3986 skew_20:0.9127 kurt_20:1.1029 vol_ratio_20:-0.4772,market_state
2024-11-22,TSLA,-1,1,ret_1:0.0380 corr_60d:0.4576 beta_60d:2.7758 SMA_20:301.9475 SMA_50:264.0618 RSI_14:69.7945 MACD_12_26_9:26.8852 MACDh_12_26_9:3.3005 MACDs_12_26_9:23.5847 BBL_20_2:223.7136 BBM_20_2:301.9475 BBU_20_2:380.1814 BBB_20_2:51.8195 BBP_20_2:0.8235 EMA_10:330.6001 EMA_50:274.2270 EMA_GAP:0.2056 ADX_14:38.6413 ADXR_14_2:37.6982 DMP_14:39.8984 DMN_14:12.2108 STOCHk_14_3_3:87.4957 STOCHd_14_3_3:86.7953 STOCHh_14_3_3:0.7004 ret_5:0.0993 mom_10:0.0976 vol_10:0.0475 rng_1:0.0676 zret_20:0.4541 dist_20h:0.0000 dist_20l:0.4518 skew_20:0.8951 kurt_20:1.0486 vol_ratio_20:-0.1696,market_state
2024-11-25,TSLA,-1,1,ret_1:-0.0396 corr_60d:0.4440 beta_60d:2.7380 SMA_20:305.7515 SMA_50:266.2980 RSI_14:63.4300 MACD_12_26_9:25.9169 MACDh_12_26_9:1.8657 MACDs_12_26_9:24.0511 BBL_20_2:228.1620 BBM_20_2:305.7515 BBU_20_2:383.3410 BBB_20_2:50.7533 BBP_20_2:0.7116 EMA_10:332.0528 EMA_50:276.7510 EMA_GAP:0.1998 ADX_14:39.6878 ADXR_14_2:38.6071 DMP_14:36.2787 DMN_14:11.0541 STOCHk_14_3_3:83.1048 STOCHd_14_3_3:85.7236 STOCHh_14_3_3:-2.6188 ret_5:-0.0004 mom_10:-0.0326 vol_10:0.0406 rng_1:0.0701 zret_20:-1.0334 dist_20h:-0.0396 dist_20l:0.3943 skew_20:0.8654 kurt_20:0.9265 vol_ratio_20:-0.1018,market_state
2024-11-26,TSLA,-1,1,ret_1:-0.0011 corr_60d:0.4483 beta_60d:2.9602 SMA_20:309.6870 SMA_50:268.5052 RSI_14:63.2698 MACD_12_26_9:24.8341 MACDh_12_26_9:0.6264 MACDs_12_26_9:24.2077 BBL_20_2:233.9131 BBM_20_2:309.6870 BBU_20_2:385.4609 BBB_20_2:48.9358 BBP_20_2:0.6883 EMA_10:333.1759 EMA_50:279.1620 EMA_GAP:0.1935 ADX_14:40.4126 ADXR_14_2:39.5270 DMP_14:34.5980 DMN_14:11.5833 STOCHk_14_3_3:78.0542 STOCHd_14_3_3:82.8849 STOCHh_14_3_3:-4.8307 ret_5:-0.0225 mom_10:0.0297 vol_10:0.0349 rng_1:0.0334 zret_20:-0.3020 dist_20h:-0.0406 dist_20l:0.3928 skew_20:0.8485 kurt_20:0.9550 vol_ratio_20:-0.4115,market_state
2024-11-27,TSLA,-1,1,ret_1:-0.0158 corr_60d:0.4587 beta_60d:3.0149 SMA_20:313.4540 SMA_50:270.6190 RSI_14:60.8175 MACD_12_26_9:23.2768 MACDh_12_26_9:-0.7448 MACDs_12_26_9:24.0215 BBL_20_2:241.0044 BBM_20_2:313.4540 BBU_20_2:385.9036 BBB_20_2:46.2266 BBP_20_2:0.6341 EMA_10:333.1239 EMA_50:281.2690 EMA_GAP:0.1844 ADX_14:40.2317 ADXR_14_2:39.9597 DMP_14:32.3206 DMN_14:14.5617 STOCHk_14_3_3:65.5856 STOCHd_14_3_3:75.5816 STOCHh_14_3_3:-9.9960 ret_5:-0.0267 mom_10:0.0080 vol_10:0.0355 rng_1:0.0479 zret_20:-0.5764 dist_20h:-0.0558 dist_20l:0.3708 skew_20:0.8571 kurt_20:0.9194 vol_ratio_20:-0.4540,market_state
2024-11-29,TSLA,-1,1,ret_1:0.0369 corr_60d:0.4749 beta_60d:3.1134 SMA_20:318.2195 SMA_50:272.6438 RSI_14:64.2467 MACD_12_26_9:22.7702 MACDh_12_26_9:-1.0011 MACDs_12_26_9:23.7713 BBL_20_2:250.7653 BBM_20_2:318.2195 BBU_20_2:385.6737 BBB_20_2:42.3947 BBP_20_2:0.6997 EMA_10:335.3123 EMA_50:283.7745 EMA_GAP:0.1816 ADX_14:40.1823 ADXR_14_2:40.2975 DMP_14:31.8328 DMN_14:13.7923 STOCHk_14_3_3:63.9944 STOCHd_14_3_3:69.2114 STOCHh_14_3_3:-5.2170 ret_5:0.0163 mom_10:0.1092 vol_10:0.0302 rng_1:0.0313 zret_20:0.3792 dist_20h:-0.0210 dist_20l:0.4213 skew_20:0.7246 kurt_20:0.9142 vol_ratio_20:-0.6446,market_state
2024-12-02,TSLA,-1,1,ret_1:0.0346 corr_60d:0.4280 beta_60d:2.8898 SMA_20:323.6250 SMA_50:275.0206 RSI_14:67.2481 MACD_12_26_9:23.0655 MACDh_12_26_9:-0.5646 MACDs_12_26_9:23.6301 BBL_20_2:262.1714 BBM_20_2:323.6250 BBU_20_2:385.0786 BBB_20_2:37.9783 BBP_20_2:0.7723 EMA_10:339.2719 EMA_50:286.6496 EMA_GAP:0.1836 ADX_14:40.6817 ADXR_14_2:40.4567 DMP_14:36.0041 DMN_14:12.9234 STOCHk_14_3_3:71.2726 STOCHd_14_3_3:66.9509 STOCHh_14_3_3:4.3217 ret_5:0.0128 mom_10:0.1134 vol_10:0.0305 rng_1:0.0248 zret_20:0.2977 dist_20h:0.0000 dist_20l:0.4705 skew_20:0.6113 kurt_20:0.8287 vol_ratio_20:-0.2615,market_state
2024-12-03,TSLA,-1,1,ret_1:-0.0159 corr_60d:0.4277 beta_60d:2.9415 SMA_20:329.0540 SMA_50:277.0490 RSI_14:64.4777 MACD_12_26_9:22.5817 MACDh_12_26_9:-0.8387 MACDs_12_26_9:23.4204 BBL_20_2:278.9749 BBM_20_2:329.0540 BBU_20_2:379.1331 BBB_20_2:30.4382 BBP_20_2:0.7233 EMA_10:341.4806 EMA_50:289.1896 EMA_GAP:0.1808 ADX_14:40.8634 ADXR_14_2:40.5229 DMP_14:34.5979 DMN_14:13.7146 STOCHk_14_3_3:79.6876 STOCHd_14_3_3:71.6515 STOCHh_14_3_3:8.0361 ret_5:0.0379 mom_10:0.0374 vol_10:0.0270 rng_1:0.0213 zret_20:-0.7054 dist_20h:-0.0159 dist_20l:0.3976 skew_20:0.6144 kurt_20:0.9039 vol_ratio_20:-0.4454,market_state
2024-12-04,TSLA,-1,1,ret_1:0.0185 corr_60d:0.4257 beta_60d:2.9076 SMA_20:334.3785 SMA_50:279.1222 RSI_14:66.1994 MACD_12_26_9:22.4646 MACDh_12_26_9:-0.7646 MACDs_12_26_9:23.2293 BBL_20_2:297.5479 BBM_20_2:334.3785 BBU_20_2:371.2091 BBB_20_2:22.0293 BBP_20_2:0.8197 EMA_10:344.4714 EMA_50:291.8853 EMA_GAP:0.1802 ADX_14:41.1256 ADXR_14_2:40.9036 DMP_14:34.2010 DMN_14:13.1247 STOCHk_14_3_3:87.7632 STOCHd_14_3_3:79.5745 STOCHh_14_3_3:8.1888 ret_5:0.0582 mom_10:0.0345 vol_10:0.0268 rng_1:0.0265 zret_20:-0.0090 dist_20h:0.0000 dist_20l:0.2405 skew_20:0.6733 kurt_20:1.0037 vol_ratio_20:-0.5121,market_state
2024-12-05,TSLA,-1,1,ret_1:0.0323 corr_60d:0.4260 beta_60d:2.9534 SMA_20:338.4265 SMA_50:281.3716 RSI_14:69.0666 MACD_12_26_9:23.0391 MACDh_12_26_9:-0.1522 MACDs_12_26_9:23.1912 BBL_20_2:305.0035 BBM_20_2:338.4265 BBU_20_2:371.8495 BBB_20_2:19.7520 BBP_20_2:0.9647 EMA_10:349.0203 EMA_50:294.9286 EMA_GAP:0.1834 ADX_14:41.9693 ADXR_14_2:41.4163 DMP_14:39.2977 DMN_14:12.0929 STOCHk_14_3_3:87.8335 STOCHd_14_3_3:85.0948 STOCHh_14_3_3:2.7387 ret_5:0.1099 mom_10:0.0803 vol_10:0.0276 rng_1:0.0431 zret_20:0.4692 dist_20h:0.0000 dist_20l:0.2445 skew_20:-0.0811 kurt_20:-0.1805 vol_ratio_20:-0.1856,market_state
2024-12-06,TSLA,-1,1,ret_1:0.0534 corr_60d:0.4288 beta_60d:3.0145 SMA_20:343.0420 SMA_50:284.0716 RSI_14:73.2390 MACD_12_26_9:24.8005 MACDh_12_26_9:1.2874 MACDs_12_26_9:23.5131 BBL_20_2:308.3554 BBM_20_2:343.0420 BBU_20_2:377.7286 BBB_20_2:20.2229 BBP_20_2:1.1656 EMA_10:356.3293 EMA_50:298.6263 EMA_GAP:0.1932 ADX_14:43.1457 ADXR_14_2:42.1356 DMP_14:42.0329 DMN_14:11.0260 STOCHk_14_3_3:94.3369 STOCHd_14_3_3:89.9779 STOCHh_14_3_3:4.3590 ret_5:0.1277 mom_10:0.1460 vol_10:0.0304 rng_1:0.0480 zret_20:0.9385 dist_20h:0.0000 dist_20l:0.2508 skew_20:-0.1242 kurt_20:-0.3759 vol_ratio_20:-0.1702,market_state
2024-12-09,TSLA,-1,1,ret_1:0.0015 corr_60d:0.4306 beta_60d:3.0053 SMA_20:346.4705 SMA_50:286.6582 RSI_14:73.3509 MACD_12_26_9:25.9433 MACDh_12_26_9:1.9442 MACDs_12_26_9:23.9991 BBL_20_2:307.7668 BBM_20_2:346.4705 BBU_20_2:385.1742 BBB_20_2:22.3417 BBP_20_2:1.0596 EMA_10:362.4131 EMA_50:302.2014 EMA_GAP:0.1992 ADX_14:44.5959 ADXR_14_2:43.2826 DMP_14:43.7394 DMN_14:9.7811 STOCHk_14_3_3:90.4691 STOCHd_14_3_3:90.8798 STOCHh_14_3_3:-0.4107 ret_5:0.0916 mom_10:0.1056 vol_10:0.0294 rng_1:0.0687 zret_20:-0.2331 dist_20h:0.0000 dist_20l:0.2526 skew_20:-0.1251 kurt_20:-0.0660 vol_ratio_20:0.0390,market_state
2024-12-10,TSLA,-1,1,ret_1:0.0287 corr_60d:0.4257 beta_60d:2.9577 SMA_20:349.0200 SMA_50:289.4454 RSI_14:75.5160 MACD_12_26_9:27.4365 MACDh_12_26_9:2.7499 MACDs_12_26_9:24.6866 BBL_20_2:303.5892 BBM_20_2:349.0200 BBU_20_2:394.4508 BBB_20_2:26.0334 BBP_20_2:1.0720 EMA_10:369.4271 EMA_50:306.0755 EMA_GAP:0.2070 ADX_14:46.0473 ADXR_14_2:44.5965 DMP_14:42.1614 DMN_14:8.9694 STOCHk_14_3_3:89.9555 STOCHd_14_3_3:91.5872 STOCHh_14_3_3:-1.6317 ret_5:0.1411 mom_10:0.1843 vol_10:0.0239 rng_1:0.0471 zret_20:0.6288 dist_20h:0.0000 dist_20l:0.2886 skew_20:-0.6130 kurt_20:-0.3205 vol_ratio_20:0.1202,market_state
2024-12-11,TSLA,-1,1,ret_1:0.0593 corr_60d:0.4356 beta_60d:3.0267 SMA_20:353.8340 SMA_50:292.7804 RSI_14:79.3519 MACD_12_26_9:30.1907 MACDh_12_26_9:4.4033 MACDs_12_26_9:25.7874 BBL_20_2:298.7470 BBM_20_2:353.8340 BBU_20_2:408.9210 BBB_20_2:31.1372 BBP_20_2:1.1439 EMA_10:379.4894 EMA_50:310.7301 EMA_GAP:0.2213 ADX_14:47.6889 ADXR_14_2:46.1424 DMP_14:44.2171 DMN_14:8.1019 STOCHk_14_3_3:90.0613 STOCHd_14_3_3:90.1620 STOCHh_14_3_3:-0.1007 ret_5:0.1867 mom_10:0.2559 vol_10:0.0262 rng_1:0.0530 zret_20:1.4454 dist_20h:0.0000 dist_20l:0.3650 skew_20:-0.5409 kurt_20:-0.1923 vol_ratio_20:0.2339,market_state
2024-12-12,TSLA,-1,1,ret_1:-0.0157 corr_60d:0.4389 beta_60d:3.0407 SMA_20:358.2270 SMA_50:296.1620 RSI_14:75.7663 MACD_12_26_9:31.4724 MACDh_12_26_9:4.5480 MACDs_12_26_9:26.9244 BBL_20_2:297.6294 BBM_20_2:358.2270 BBU_20_2:418.8246 BBB_20_2:33.8320 BBP_20_2:0.9940 EMA_10:386.5095 EMA_50:314.9407 EMA_GAP:0.2272 ADX_14:49.2917 ADXR_14_2:47.6695 DMP_14:43.4361 DMN_14:7.6264 STOCHk_14_3_3:92.8237 STOCHd_14_3_3:90.9468 STOCHh_14_3_3:1.8769 ret_5:0.1316 mom_10:0.2560 vol_10:0.0262 rng_1:0.0342 zret_20:-0.8669 dist_20h:-0.0157 dist_20l:0.3436 skew_20:-0.4435 kurt_20:-0.4758 vol_ratio_20:0.0619,market_state
2024-12-13,TSLA,-1,0,ret_1:0.0434 corr_60d:0.4084 beta_60d:2.9340 SMA_20:364.4795 SMA_50:300.0734 RSI_14:78.5972 MACD_12_26_9:33.5642 MACDh_12_26_9:5.3119 MACDs_12_26_9:28.2524 BBL_20_2:298.9821 BBM_20_2:364.4795 BBU_20_2:429.9769 BBB_20_2:35.9402 BBP_20_2:1.0477 EMA_10:395.5496 EMA_50:319.6972 EMA_GAP:0.2373 ADX_14:50.9020 ADXR_14_2:49.2954 DMP_14:42.6488 DMN_14:6.9903 STOCHk_14_3_3:96.3066 STOCHd_14_3_3:93.0639 STOCHh_14_3_3:3.2427 ret_5:0.1208 mom_10:0.2638 vol_10:0.0267 rng_1:0.0472 zret_20:0.9099 dist_20h:0.0000 dist_20l:0.3602 skew_20:-0.3033 kurt_20:-0.9794 vol_ratio_20:0.0981,market_state
2024-12-16,TSLA,-1,0,ret_1:0.0614 corr_60d:0.4084 beta_60d:2.9494 SMA_20:371.5945 SMA_50:304.3322 RSI_14:81.9522 MACD_12_26_9:36.9577 MACDh_12_26_9:6.9643 MACDs_12_26_9:29.9935 BBL_20_2:296.4514 BBM_20_2:371.5945 BBU_20_2:446.7376 BBB_20_2:40.4436 BBP_20_2:1.1083 EMA_10:407.8169 EMA_50:325.3177 EMA_GAP:0.2536 ADX_14:52.7818 ADXR_14_2:51.0368 DMP_14:48.6419 DMN_14:6.2527 STOCHk_14_3_3:96.3024 STOCHd_14_3_3:95.1443 STOCHh_14_3_3:1.1582 ret_5:0.1879 mom_10:0.2966 vol_10:0.0291 rng_1:0.0584 zret_20:1.4126 dist_20h:0.0000 dist_20l:0.3909 skew_20:-0.2513 kurt_20:-1.0939 vol_ratio_20:0.4079,market_state
2024-12-17,TSLA,-1,0,ret_1:0.0364 corr_60d:0.3978 beta_60d:2.8525 SMA_20:378.6505 SMA_50:309.1128 RSI_14:83.6836 MACD_12_26_9:40.5386 MACDh_12_26_9:8.4361 MACDs_12_26_9:32.1025 BBL_20_2:291.6118 BBM_20_2:378.6505 BBU_20_2:465.6892 BBB_20_2:45.9731 BBP_20_2:1.0814 EMA_10:420.9157 EMA_50:331.3782 EMA_GAP:0.2702 ADX_14:54.7509 ADXR_14_2:52.8264 DMP_14:51.6368 DMN_14:5.6266 STOCHk_14_3_3:99.0626 STOCHd_14_3_3:97.2239 STOCHh_14_3_3:1.8387 ret_5:0.1967 mom_10:0.3655 vol_10:0.0250 rng_1:0.0552 zret_20:0.6331 dist_20h:0.0000 dist_20l:0.4415 skew_20:-0.2742 kurt_20:-0.9874 vol_ratio_20:0.6143,market_state
2024-12-18,TSLA,-1,0,ret_1:-0.0828 corr_60d:0.4593 beta_60d:2.9204 SMA_20:383.3570 SMA_50:313.0254 RSI_14:67.2836 MACD_12_26_9:39.7128 MACDh_12_26_9:6.0883 MACDs_12_26_9:33.6246 BBL_20_2:293.7475 BBM_20_2:383.3570 BBU_20_2:472.9665 BBB_20_2:46.7499 BBP_20_2:0.8168 EMA_10:424.4092 EMA_50:335.6429 EMA_GAP:0.2645 ADX_14:54.2830 ADXR_14_2:53.5324 DMP_14:41.2901 DMN_14:14.4316 STOCHk_14_3_3:88.5980 STOCHd_14_3_3:94.6544 STOCHh_14_3_3:-6.0563 ret_5:0.0362 mom_10:0.2297 vol_10:0.0442 rng_1:0.1398 zret_20:-2.5999 dist_20h:-0.0828 dist_20l:0.3221 skew_20:-0.8651 kurt_20:0.7704 vol_ratio_20:0.7712,market_state
2024-12-19,TSLA,-1,0,ret_1:-0.0090 corr_60d:0.4601 beta_60d:2.9312 SMA_20:388.0640 SMA_50:316.9278 RSI_14:65.8974 MACD_12_26_9:38.2974 MACDh_12_26_9:3.7383 MACDs_12_26_9:34.5591 BBL_20_2:297.7451 BBM_20_2:388.0640 BBU_20_2:478.3829 BBB_20_2:46.5484 BBP_20_2:0.7663 EMA_10:426.5475 EMA_50:339.5852 EMA_GAP:0.2561 ADX_14:53.4025 ADXR_14_2:54.0767 DMP_14:36.6227 DMN_14:14.9746 STOCHk_14_3_3:76.2007 STOCHd_14_3_3:87.9538 STOCHh_14_3_3:-11.7531 ret_5:0.0432 mom_10:0.1805 vol_10:0.0450 rng_1:0.0833 zret_20:-0.5965 dist_20h:-0.0910 dist_20l:0.3103 skew_20:-0.8775 kurt_20:0.8187 vol_ratio_20:0.3640,market_state
2024-12-20,TSLA,-1,0,ret_1:-0.0346 corr_60d:0.4341 beta_60d:2.7431 SMA_20:392.1350 SMA_50:320.5736 RSI_14:60.7540 MACD_12_26_9:35.5466 MACDh_12_26_9:0.7900 MACDs_12_26_9:34.7566 BBL_20_2:303.5914 BBM_20_2:392.1350 BBU_20_2:480.6786 BBB_20_2:45.1598 BBP_20_2:0.6633 EMA_10:425.5498 EMA_50:342.7803 EMA_GAP:0.2415 ADX_14:52.4306 ADXR_14_2:53.3568 DMP_14:33.3352 DMN_14:14.3560 STOCHk_14_3_3:61.0476 STOCHd_14_3_3:75.2821 STOCHh_14_3_3:-14.2345 ret_5:-0.0348 mom_10:0.0818 vol_10:0.0458 rng_1:0.0699 zret_20:-1.2155 dist_20h:-0.1225 dist_20l:0.2649 skew_20:-0.7761 kurt_20:0.2783 vol_ratio_20:0.4588,market_state
2024-12-23,TSLA,-1,0,ret_1:0.0227 corr_60d:0.4369 beta_60d:2.7442 SMA_20:396.0370 SMA_50:324.8296 RSI_14:62.7318 MACD_12_26_9:33.7474 MACDh_12_26_9:-0.8074 MACDs_12_26_9:34.5548 BBL_20_2:307.9362 BBM_20_2:396.0370 BBU_20_2:484.1378 BBB_20_2:44.4912 BBP_20_2:0.6962 EMA_10:426.4680 EMA_50:346.2242 EMA_GAP:0.2318 ADX_14:51.3771 ADXR_14_2:52.3898 DMP_14:31.3678 DMN_14:14.1978 STOCHk_14_3_3:57.7323 STOCHd_14_3_3:64.9935 STOCHh_14_3_3:-7.2612 ret_5:-0.0700 mom_10:0.1047 vol_10:0.0460 rng_1:0.0444 zret_20:0.3179 dist_20h:-0.1027 dist_20l:0.2935 skew_20:-0.7528 kurt_20:0.3518 vol_ratio_20:-0.1906,market_state
2024-12-24,TSLA,-1,0,ret_1:0.0736 corr_60d:0.4544 beta_60d:2.8571 SMA_20:402.2215 SMA_50:329.6920 RSI_14:68.4228 MACD_12_26_9:34.4804 MACDh_12_26_9:-0.0595 MACDs_12_26_9:34.5399 BBL_20_2:313.7548 BBM_20_2:402.2215 BBU_20_2:490.6882 BBB_20_2:43.9890 BBP_20_2:0.8394 EMA_10:432.9793 EMA_50:350.7754 EMA_GAP:0.2343 ADX_14:51.1606 ADXR_14_2:51.7956 DMP_14:36.8310 DMN_14:12.8245 STOCHk_14_3_3:63.3877 STOCHd_14_3_3:60.7225 STOCHh_14_3_3:2.6652 ret_5:-0.0366 mom_10:0.1528 vol_10:0.0499 rng_1:0.0598 zret_20:1.5018 dist_20h:-0.0366 dist_20l:0.3887 skew_20:-0.8225 kurt_20:0.8728 vol_ratio_20:-0.3232,market_state
2024-12-26,TSLA,-1,0,ret_1:-0.0176 corr_60d:0.4512 beta_60d:2.8796 SMA_20:408.0165 SMA_50:334.3832 RSI_14:65.6456 MACD_12_26_9:34.0115 MACDh_12_26_9:-0.4227 MACDs_12_26_9:34.4342 BBL_20_2:321.9239 BBM_20_2:408.0165 BBU_20_2:494.1091 BBB_20_2:42.2006 BBP_20_2:0.7678 EMA_10:436.8249 EMA_50:354.8285 EMA_GAP:0.2311 ADX_14:51.0199 ADXR_14_2:51.1985 DMP_14:35.9894 DMN_14:12.2568 STOCHk_14_3_3:69.6736 STOCHd_14_3_3:63.5979 STOCHh_14_3_3:6.0758 ret_5:0.0318 mom_10:0.0691 vol_10:0.0483 rng_1:0.0315 zret_20:-0.8584 dist_20h:-0.0536 dist_20l:0.3642 skew_20:-0.7493 kurt_20:0.5731 vol_ratio_20:-0.1390,market_state
2024-12-27,TSLA,-1,0,ret_1:-0.0495 corr_60d:0.4694 beta_60d:2.9534 SMA_20:412.9550 SMA_50:338.5898 RSI_14:58.5852 MACD_12_26_9:31.4641 MACDh_12_26_9:-2.3761 MACDs_12_26_9:33.8402 BBL_20_2:333.5989 BBM_20_2:412.9550 BBU_20_2:492.3111 BBB_20_2:38.4333 BBP_20_2:0.6179 EMA_10:435.8858 EMA_50:357.8415 EMA_GAP:0.2181 ADX_14:49.3462 ADXR_14_2:50.2534 DMP_14:32.9557 DMN_14:18.7042 STOCHk_14_3_3:66.3211 STOCHd_14_3_3:66.4608 STOCHh_14_3_3:-0.1397 ret_5:-0.0103 mom_10:0.0324 vol_10:0.0512 rng_1:0.0544 zret_20:-1.5538 dist_20h:-0.1004 dist_20l:0.2506 skew_20:-0.7117 kurt_20:0.0674 vol_ratio_20:-0.0809,market_state
2024-12-30,TSLA,-1,1,ret_1:-0.0330 corr_60d:0.4782 beta_60d:2.9593 SMA_20:416.5675 SMA_50:342.5202 RSI_14:54.5763 MACD_12_26_9:27.9730 MACDh_12_26_9:-4.6938 MACDs_12_26_9:32.6668 BBL_20_2:343.5612 BBM_20_2:416.5675 BBU_20_2:489.5738 BBB_20_2:35.0514 BBP_20_2:0.5058 EMA_10:432.5266 EMA_50:360.1775 EMA_GAP:0.2009 ADX_14:47.2087 ADXR_14_2:49.1143 DMP_14:31.3186 DMN_14:21.1315 STOCHk_14_3_3:48.8338 STOCHd_14_3_3:61.6095 STOCHh_14_3_3:-12.7757 ret_5:-0.0087 mom_10:-0.0431 vol_10:0.0504 rng_1:0.0270 zret_20:-1.0410 dist_20h:-0.1301 dist_20l:0.1878 skew_20:-0.4790 kurt_20:-0.3848 vol_ratio_20:-0.2889,market_state
2024-12-31,TSLA,-1,1,ret_1:-0.0325 corr_60d:0.4778 beta_60d:2.9852 SMA_20:418.9050 SMA_50:346.1830 RSI_14:50.9975 MACD_12_26_9:23.8365 MACDh_12_26_9:-7.0642 MACDs_12_26_9:30.9007 BBL_20_2:350.8392 BBM_20_2:418.9050 BBU_20_2:486.9708 BBB_20_2:32.4970 BBP_20_2:0.3893 EMA_10:427.3108 EMA_50:361.8898 EMA_GAP:0.1808 ADX_14:44.5580 ADXR_14_2:46.9521 DMP_14:28.8552 DMN_14:23.5617 STOCHk_14_3_3:25.8071 STOCHd_14_3_3:46.9873 STOCHh_14_3_3:-21.1802 ret_5:-0.0621 mom_10:-0.1278 vol_10:0.0456 rng_1:0.0629 zret_20:-0.9340 dist_20h:-0.1584 dist_20l:0.1492 skew_20:-0.2645 kurt_20:-0.6595 vol_ratio_20:-0.1583,market_state
2025-01-02,TSLA,-1,1,ret_1:-0.0608 corr_60d:0.4678 beta_60d:2.9868 SMA_20:420.2980 SMA_50:349.3916 RSI_14:45.2181 MACD_12_26_9:18.3648 MACDh_12_26_9:-10.0287 MACDs_12_26_9:28.3935 BBL_20_2:356.8285 BBM_20_2:420.2980 BBU_20_2:483.7675 BBB_20_2:30.2021 BBP_20_2:0.1769 EMA_10:418.5779 EMA_50:362.5717 EMA_GAP:0.1545 ADX_14:41.8972 ADXR_14_2:44.5530 DMP_14:26.1664 DMN_14:30.2911 STOCHk_14_3_3:11.4284 STOCHd_14_3_3:28.6898 STOCHh_14_3_3:-17.2614 ret_5:-0.1795 mom_10:-0.2096 vol_10:0.0443 rng_1:0.0519 zret_20:-1.4664 dist_20h:-0.2096 dist_20l:0.0596 skew_20:-0.2527 kurt_20:-0.9368 vol_ratio_20:0.1691,market_state
2025-01-03,TSLA,-1,1,ret_1:0.0822 corr_60d:0.4900 beta_60d:3.1569 SMA_20:422.9235 SMA_50:353.2410 RSI_14:52.5632 MACD_12_26_9:16.3543 MACDh_12_26_9:-9.6314 MACDs_12_26_9:25.9857 BBL_20_2:365.9824 BBM_20_2:422.9235 BBU_20_2:479.8646 BBB_20_2:26.9274 BBP_20_2:0.3904 EMA_10:417.0983 EMA_50:364.4489 EMA_GAP:0.1445 ADX_14:39.1454 ADXR_14_2:41.8517 DMP_14:29.2942 DMN_14:27.3827 STOCHk_14_3_3:13.1593 STOCHd_14_3_3:16.7983 STOCHh_14_3_3:-3.6389 ret_5:-0.0962 mom_10:-0.0675 vol_10:0.0497 rng_1:0.0790 zret_20:1.5487 dist_20h:-0.1447 dist_20l:0.1108 skew_20:-0.1823 kurt_20:-1.0472 vol_ratio_20:-0.0067,market_state
2025-01-06,TSLA,-1,1,ret_1:0.0015 corr_60d:0.4968 beta_60d:3.2031 SMA_20:425.0015 SMA_50:357.1890 RSI_14:52.6970 MACD_12_26_9:14.6413 MACDh_12_26_9:-9.0755 MACDs_12_26_9:23.7168 BBL_20_2:373.2117 BBM_20_2:425.0015 BBU_20_2:476.7913 BBB_20_2:24.3716 BBP_20_2:0.3653 EMA_10:415.9986 EMA_50:366.2764 EMA_GAP:0.1358 ADX_14:37.1099 ADXR_14_2:39.5035 DMP_14:31.4429 DMN_14:25.3910 STOCHk_14_3_3:23.5642 STOCHd_14_3_3:16.0506 STOCHh_14_3_3:7.5136 ret_5:-0.0477 mom_10:-0.0576 vol_10:0.0497 rng_1:0.0602 zret_20:-0.1036 dist_20h:-0.1434 dist_20l:0.0838 skew_20:-0.0862 kurt_20:-1.0048 vol_ratio_20:-0.1118,market_state
